"","YEAR","MIDPOINT","TOTAL","NUM_MATURE","PROP_MATURE","BIN_SIZE"
"2318",2001,73.5,87,31,0.35632183908046,"1mm"
"2319",2001,74.5,74,22,0.297297297297297,"1mm"
"2320",2001,75.5,82,22,0.268292682926829,"1mm"
"2321",2001,76.5,69,17,0.246376811594203,"1mm"
"2322",2001,77.5,96,31,0.322916666666667,"1mm"
"2323",2001,78.5,86,28,0.325581395348837,"1mm"
"2324",2001,79.5,71,20,0.28169014084507,"1mm"
"2325",2001,80.5,77,27,0.350649350649351,"1mm"
"2326",2001,81.5,46,16,0.347826086956522,"1mm"
"2327",2001,82.5,68,28,0.411764705882353,"1mm"
"2328",2001,83.5,65,19,0.292307692307692,"1mm"
"2329",2001,84.5,73,23,0.315068493150685,"1mm"
"2330",2001,85.5,53,18,0.339622641509434,"1mm"
"2331",2001,86.5,42,17,0.404761904761905,"1mm"
"2332",2001,87.5,57,19,0.333333333333333,"1mm"
"2333",2001,88.5,44,14,0.318181818181818,"1mm"
"2334",2001,89.5,35,15,0.428571428571429,"1mm"
"2335",2001,90.5,36,14,0.388888888888889,"1mm"
"2336",2001,91.5,36,11,0.305555555555556,"1mm"
"2337",2001,92.5,33,10,0.303030303030303,"1mm"
"2338",2001,93.5,30,14,0.466666666666667,"1mm"
"2339",2001,94.5,29,12,0.413793103448276,"1mm"
"2340",2001,95.5,25,14,0.56,"1mm"
"2341",2001,96.5,21,11,0.523809523809524,"1mm"
"2342",2001,97.5,26,15,0.576923076923077,"1mm"
"2343",2001,98.5,31,19,0.612903225806452,"1mm"
"2344",2001,99.5,25,14,0.56,"1mm"
"2345",2001,100.5,14,11,0.785714285714286,"1mm"
"2346",2001,101.5,24,19,0.791666666666667,"1mm"
"2347",2001,102.5,27,24,0.888888888888889,"1mm"
"2348",2001,103.5,10,8,0.8,"1mm"
"2349",2001,104.5,12,11,0.916666666666667,"1mm"
"2350",2001,105.5,16,15,0.9375,"1mm"
"2351",2001,106.5,11,10,0.909090909090909,"1mm"
"2352",2001,107.5,11,11,1,"1mm"
"2353",2001,108.5,13,12,0.923076923076923,"1mm"
"2354",2001,109.5,15,14,0.933333333333333,"1mm"
"2355",2001,110.5,12,11,0.916666666666667,"1mm"
"2356",2001,111.5,8,7,0.875,"1mm"
"2357",2001,112.5,9,9,1,"1mm"
"2358",2001,113.5,8,8,1,"1mm"
"2359",2001,114.5,4,4,1,"1mm"
"2360",2001,115.5,7,6,0.857142857142857,"1mm"
"2361",2001,116.5,8,7,0.875,"1mm"
"2362",2001,117.5,9,6,0.666666666666667,"1mm"
"2363",2001,118.5,7,7,1,"1mm"
"2364",2001,119.5,5,5,1,"1mm"
"2365",2001,120.5,6,6,1,"1mm"
"2366",2001,121.5,1,1,1,"1mm"
"2367",2001,122.5,4,4,1,"1mm"
"2368",2001,123.5,5,5,1,"1mm"
"2369",2001,124.5,1,1,1,"1mm"
"2370",2001,125.5,1,1,1,"1mm"
"2371",2001,127.5,1,1,1,"1mm"
"2372",2001,128.5,1,1,1,"1mm"
"2373",2002,20.5,1,0,0,"1mm"
"2374",2002,23.5,1,0,0,"1mm"
"2375",2002,25.5,1,0,0,"1mm"
"2376",2002,27.5,2,0,0,"1mm"
"2377",2002,29.5,1,0,0,"1mm"
"2378",2002,30.5,1,0,0,"1mm"
"2379",2002,31.5,2,0,0,"1mm"
"2380",2002,33.5,2,1,0,"1mm"
"2381",2002,36.5,1,0,0,"1mm"
"2382",2002,39.5,2,0,0,"1mm"
"2383",2002,40.5,1,0,0,"1mm"
"2384",2002,41.5,4,0,0,"1mm"
"2385",2002,42.5,1,0,0,"1mm"
"2386",2002,43.5,1,0,0,"1mm"
"2387",2002,44.5,1,0,0,"1mm"
"2388",2002,45.5,3,0,0,"1mm"
"2389",2002,46.5,1,0,0,"1mm"
"2390",2002,47.5,1,0,0,"1mm"
"2391",2002,48.5,3,0,0,"1mm"
"2392",2002,50.5,3,1,0.333333333333333,"1mm"
"2393",2002,51.5,4,0,0,"1mm"
"2394",2002,52.5,3,0,0,"1mm"
"2395",2002,53.5,14,0,0,"1mm"
"2396",2002,54.5,6,1,0.166666666666667,"1mm"
"2397",2002,55.5,8,1,0.125,"1mm"
"2398",2002,56.5,11,3,0.272727272727273,"1mm"
"2399",2002,57.5,7,1,0.142857142857143,"1mm"
"2400",2002,58.5,9,0,0,"1mm"
"2401",2002,59.5,4,1,0.25,"1mm"
"2402",2002,60.5,11,4,0.363636363636364,"1mm"
"2403",2002,61.5,4,2,0.5,"1mm"
"2404",2002,62.5,8,3,0.375,"1mm"
"2405",2002,63.5,7,2,0.285714285714286,"1mm"
"2406",2002,64.5,13,6,0.461538461538462,"1mm"
"2407",2002,65.5,18,8,0.444444444444444,"1mm"
"2408",2002,66.5,16,5,0.3125,"1mm"
"2409",2002,67.5,16,3,0.1875,"1mm"
"2410",2002,68.5,11,4,0.363636363636364,"1mm"
"2411",2002,69.5,19,7,0.368421052631579,"1mm"
"2412",2002,70.5,23,11,0.478260869565217,"1mm"
"2413",2002,71.5,16,5,0.3125,"1mm"
"2414",2002,72.5,21,8,0.380952380952381,"1mm"
"2415",2002,73.5,29,11,0.379310344827586,"1mm"
"2416",2002,74.5,21,7,0.333333333333333,"1mm"
"2417",2002,75.5,29,12,0.413793103448276,"1mm"
"2418",2002,76.5,29,11,0.379310344827586,"1mm"
"2419",2002,77.5,29,13,0.448275862068966,"1mm"
"2420",2002,78.5,41,17,0.414634146341463,"1mm"
"2421",2002,79.5,20,9,0.45,"1mm"
"2422",2002,80.5,23,7,0.304347826086957,"1mm"
"2423",2002,81.5,22,8,0.363636363636364,"1mm"
"2424",2002,82.5,26,7,0.269230769230769,"1mm"
"2425",2002,83.5,27,12,0.444444444444444,"1mm"
"2426",2002,84.5,24,7,0.291666666666667,"1mm"
"2427",2002,85.5,22,7,0.318181818181818,"1mm"
"2428",2002,86.5,18,10,0.555555555555556,"1mm"
"2429",2002,87.5,25,6,0.24,"1mm"
"2430",2002,88.5,33,15,0.454545454545455,"1mm"
"2431",2002,89.5,22,4,0.181818181818182,"1mm"
"2432",2002,90.5,20,9,0.45,"1mm"
"2433",2002,91.5,18,7,0.388888888888889,"1mm"
"2434",2002,92.5,24,12,0.5,"1mm"
"2435",2002,93.5,17,7,0.411764705882353,"1mm"
"2436",2002,94.5,17,9,0.529411764705882,"1mm"
"2437",2002,95.5,26,12,0.461538461538462,"1mm"
"2438",2002,96.5,20,10,0.5,"1mm"
"2439",2002,97.5,23,11,0.478260869565217,"1mm"
"2440",2002,98.5,15,11,0.733333333333333,"1mm"
"2441",2002,99.5,9,4,0.444444444444444,"1mm"
"2442",2002,100.5,14,8,0.571428571428571,"1mm"
"2443",2002,101.5,14,10,0.714285714285714,"1mm"
"2444",2002,102.5,17,12,0.705882352941177,"1mm"
"2445",2002,103.5,15,13,0.866666666666667,"1mm"
"2446",2002,104.5,10,9,0.9,"1mm"
"2447",2002,105.5,13,13,1,"1mm"
"2448",2002,106.5,6,6,1,"1mm"
"2449",2002,107.5,8,6,0.75,"1mm"
"2450",2002,108.5,9,9,1,"1mm"
"2451",2002,109.5,5,5,1,"1mm"
"2452",2002,110.5,5,5,1,"1mm"
"2453",2002,111.5,3,3,1,"1mm"
"2454",2002,112.5,2,2,1,"1mm"
"2455",2002,113.5,4,4,1,"1mm"
"2456",2002,114.5,5,4,0.8,"1mm"
"2457",2002,115.5,2,2,1,"1mm"
"2458",2002,116.5,3,3,1,"1mm"
"2459",2002,117.5,2,2,1,"1mm"
"2460",2002,118.5,3,3,1,"1mm"
"2461",2002,119.5,1,1,1,"1mm"
"2462",2002,120.5,1,1,1,"1mm"
"2463",2002,121.5,1,1,1,"1mm"
"2464",2002,122.5,3,3,1,"1mm"
"2465",2002,123.5,1,1,1,"1mm"
"2466",2002,124.5,1,1,1,"1mm"
"2467",2002,125.5,1,1,1,"1mm"
"2468",2002,126.5,1,1,1,"1mm"
"2469",2002,127.5,1,1,1,"1mm"
"2470",2002,131.5,1,1,1,"1mm"
"2471",2003,17.5,1,0,0,"1mm"
"2472",2003,20.5,1,0,0,"1mm"
"2473",2003,30.5,1,0,0,"1mm"
"2474",2003,35.5,2,0,0,"1mm"
"2475",2003,36.5,1,0,0,"1mm"
"2476",2003,37.5,2,1,0.5,"1mm"
"2477",2003,38.5,3,0,0,"1mm"
"2478",2003,39.5,3,0,0,"1mm"
"2479",2003,40.5,3,0,0,"1mm"
"2480",2003,41.5,8,2,0.25,"1mm"
"2481",2003,42.5,2,1,0.5,"1mm"
"2482",2003,43.5,2,0,0,"1mm"
"2483",2003,44.5,6,0,0,"1mm"
"2484",2003,45.5,9,0,0,"1mm"
"2485",2003,46.5,10,0,0,"1mm"
"2486",2003,47.5,12,2,0.166666666666667,"1mm"
"2487",2003,48.5,13,2,0.153846153846154,"1mm"
"2488",2003,49.5,10,0,0,"1mm"
"2489",2003,50.5,13,1,0.0769230769230769,"1mm"
"2490",2003,51.5,9,1,0.111111111111111,"1mm"
"2491",2003,52.5,14,2,0.142857142857143,"1mm"
"2492",2003,53.5,10,0,0,"1mm"
"2493",2003,54.5,11,2,0.181818181818182,"1mm"
"2494",2003,55.5,7,0,0,"1mm"
"2495",2003,56.5,12,2,0.166666666666667,"1mm"
"2496",2003,57.5,4,0,0,"1mm"
"2497",2003,58.5,9,3,0.333333333333333,"1mm"
"2498",2003,59.5,18,5,0.277777777777778,"1mm"
"2499",2003,60.5,22,6,0.272727272727273,"1mm"
"2500",2003,61.5,12,2,0.166666666666667,"1mm"
"2501",2003,62.5,27,6,0.222222222222222,"1mm"
"2502",2003,63.5,15,4,0.266666666666667,"1mm"
"2503",2003,64.5,20,7,0.35,"1mm"
"2504",2003,65.5,29,11,0.379310344827586,"1mm"
"2505",2003,66.5,11,3,0.272727272727273,"1mm"
"2506",2003,67.5,31,4,0.129032258064516,"1mm"
"2507",2003,68.5,22,9,0.409090909090909,"1mm"
"2508",2003,69.5,13,5,0.384615384615385,"1mm"
"2509",2003,70.5,18,4,0.222222222222222,"1mm"
"2510",2003,71.5,19,6,0.315789473684211,"1mm"
"2511",2003,72.5,20,7,0.35,"1mm"
"2512",2003,73.5,14,5,0.357142857142857,"1mm"
"2513",2003,74.5,22,7,0.318181818181818,"1mm"
"2514",2003,75.5,22,10,0.454545454545455,"1mm"
"2515",2003,76.5,25,16,0.64,"1mm"
"2516",2003,77.5,25,11,0.44,"1mm"
"2517",2003,78.5,34,13,0.382352941176471,"1mm"
"2518",2003,79.5,23,3,0.130434782608696,"1mm"
"2519",2003,80.5,26,8,0.307692307692308,"1mm"
"2520",2003,81.5,29,12,0.413793103448276,"1mm"
"2521",2003,82.5,27,11,0.407407407407407,"1mm"
"2522",2003,83.5,33,9,0.272727272727273,"1mm"
"2523",2003,84.5,26,8,0.307692307692308,"1mm"
"2524",2003,85.5,34,16,0.470588235294118,"1mm"
"2525",2003,86.5,23,4,0.173913043478261,"1mm"
"2526",2003,87.5,32,13,0.40625,"1mm"
"2527",2003,88.5,39,13,0.333333333333333,"1mm"
"2528",2003,89.5,26,8,0.307692307692308,"1mm"
"2529",2003,90.5,38,12,0.315789473684211,"1mm"
"2530",2003,91.5,28,6,0.214285714285714,"1mm"
"2531",2003,92.5,31,14,0.451612903225806,"1mm"
"2532",2003,93.5,33,7,0.212121212121212,"1mm"
"2533",2003,94.5,36,8,0.222222222222222,"1mm"
"2534",2003,95.5,31,10,0.32258064516129,"1mm"
"2535",2003,96.5,27,8,0.296296296296296,"1mm"
"2536",2003,97.5,26,9,0.346153846153846,"1mm"
"2537",2003,98.5,25,16,0.64,"1mm"
"2538",2003,99.5,19,7,0.368421052631579,"1mm"
"2539",2003,100.5,18,8,0.444444444444444,"1mm"
"2540",2003,101.5,21,12,0.571428571428571,"1mm"
"2541",2003,102.5,29,21,0.724137931034483,"1mm"
"2542",2003,103.5,18,12,0.666666666666667,"1mm"
"2543",2003,104.5,26,21,0.807692307692308,"1mm"
"2544",2003,105.5,17,12,0.705882352941177,"1mm"
"2545",2003,106.5,9,8,0.888888888888889,"1mm"
"2546",2003,107.5,14,12,0.857142857142857,"1mm"
"2547",2003,108.5,14,13,0.928571428571429,"1mm"
"2548",2003,109.5,18,16,0.888888888888889,"1mm"
"2549",2003,110.5,18,17,0.944444444444444,"1mm"
"2550",2003,111.5,16,15,0.9375,"1mm"
"2551",2003,112.5,19,19,1,"1mm"
"2552",2003,113.5,16,14,0.875,"1mm"
"2553",2003,114.5,12,10,0.833333333333333,"1mm"
"2554",2003,115.5,10,10,1,"1mm"
"2555",2003,116.5,13,12,0.923076923076923,"1mm"
"2556",2003,117.5,13,13,1,"1mm"
"2557",2003,118.5,9,8,0.888888888888889,"1mm"
"2558",2003,119.5,9,9,1,"1mm"
"2559",2003,120.5,9,8,0.888888888888889,"1mm"
"2560",2003,121.5,7,7,1,"1mm"
"2561",2003,122.5,11,10,0.909090909090909,"1mm"
"2562",2003,123.5,4,4,1,"1mm"
"2563",2003,124.5,8,7,0.875,"1mm"
"2564",2003,125.5,3,3,1,"1mm"
"2565",2003,126.5,4,3,0.75,"1mm"
"2566",2003,127.5,2,2,1,"1mm"
"2567",2003,128.5,3,2,0.666666666666667,"1mm"
"2568",2003,137.5,1,1,1,"1mm"
"2569",2004,32.5,1,0,0,"1mm"
"2570",2004,38.5,1,0,0,"1mm"
"2571",2004,40.5,2,0,0,"1mm"
"2572",2004,42.5,1,0,0,"1mm"
"2573",2004,45.5,1,0,0,"1mm"
"2574",2004,47.5,1,0,0,"1mm"
"2575",2004,50.5,1,0,0,"1mm"
"2576",2004,53.5,2,0,0,"1mm"
"2577",2004,54.5,2,0,0,"1mm"
"2578",2004,55.5,3,0,0,"1mm"
"2579",2004,56.5,5,1,0.2,"1mm"
"2580",2004,57.5,4,0,0,"1mm"
"2581",2004,58.5,5,2,0.4,"1mm"
"2582",2004,59.5,3,1,0.333333333333333,"1mm"
"2583",2004,60.5,11,1,0.0909090909090909,"1mm"
"2584",2004,61.5,8,4,0.5,"1mm"
"2585",2004,62.5,10,2,0.2,"1mm"
"2586",2004,63.5,13,1,0.0769230769230769,"1mm"
"2587",2004,64.5,14,2,0.142857142857143,"1mm"
"2588",2004,65.5,7,4,0.571428571428571,"1mm"
"2589",2004,66.5,12,5,0.416666666666667,"1mm"
"2590",2004,67.5,15,6,0.4,"1mm"
"2591",2004,68.5,14,4,0.285714285714286,"1mm"
"2592",2004,69.5,5,2,0.4,"1mm"
"2593",2004,70.5,12,3,0.25,"1mm"
"2594",2004,71.5,13,1,0.0769230769230769,"1mm"
"2595",2004,72.5,2,1,0.5,"1mm"
"2596",2004,73.5,8,6,0.75,"1mm"
"2597",2004,74.5,8,3,0.375,"1mm"
"2598",2004,75.5,8,5,0.625,"1mm"
"2599",2004,76.5,7,4,0.571428571428571,"1mm"
"2600",2004,77.5,6,2,0.333333333333333,"1mm"
"2601",2004,78.5,10,5,0.5,"1mm"
"2602",2004,79.5,8,4,0.5,"1mm"
"2603",2004,80.5,6,3,0.5,"1mm"
"2604",2004,81.5,6,4,0.666666666666667,"1mm"
"2605",2004,82.5,9,6,0.666666666666667,"1mm"
"2606",2004,83.5,10,6,0.6,"1mm"
"2607",2004,84.5,7,1,0.142857142857143,"1mm"
"2608",2004,85.5,10,7,0.7,"1mm"
"2609",2004,86.5,7,3,0.428571428571429,"1mm"
"2610",2004,87.5,16,9,0.5625,"1mm"
"2611",2004,88.5,10,4,0.4,"1mm"
"2612",2004,89.5,7,5,0.714285714285714,"1mm"
"2613",2004,90.5,10,6,0.6,"1mm"
"2614",2004,91.5,12,8,0.666666666666667,"1mm"
"2615",2004,92.5,17,7,0.411764705882353,"1mm"
"2616",2004,93.5,8,6,0.75,"1mm"
"2617",2004,94.5,12,4,0.333333333333333,"1mm"
"2618",2004,95.5,13,8,0.615384615384615,"1mm"
"2619",2004,96.5,4,2,0.5,"1mm"
"2620",2004,97.5,11,4,0.363636363636364,"1mm"
"2621",2004,98.5,18,9,0.5,"1mm"
"2622",2004,99.5,12,9,0.75,"1mm"
"2623",2004,100.5,9,7,0.777777777777778,"1mm"
"2624",2004,101.5,15,8,0.533333333333333,"1mm"
"2625",2004,102.5,13,9,0.692307692307692,"1mm"
"2626",2004,103.5,15,13,0.866666666666667,"1mm"
"2627",2004,104.5,8,7,0.875,"1mm"
"2628",2004,105.5,10,7,0.7,"1mm"
"2629",2004,106.5,6,6,1,"1mm"
"2630",2004,107.5,5,5,1,"1mm"
"2631",2004,108.5,12,11,0.916666666666667,"1mm"
"2632",2004,109.5,11,6,0.545454545454545,"1mm"
"2633",2004,110.5,15,13,0.866666666666667,"1mm"
"2634",2004,111.5,12,11,0.916666666666667,"1mm"
"2635",2004,112.5,12,12,1,"1mm"
"2636",2004,113.5,8,5,0.625,"1mm"
"2637",2004,114.5,11,11,1,"1mm"
"2638",2004,115.5,17,16,0.941176470588235,"1mm"
"2639",2004,116.5,8,8,1,"1mm"
"2640",2004,117.5,10,10,1,"1mm"
"2641",2004,118.5,11,10,0.909090909090909,"1mm"
"2642",2004,119.5,5,5,1,"1mm"
"2643",2004,120.5,6,6,1,"1mm"
"2644",2004,121.5,6,5,0.833333333333333,"1mm"
"2645",2004,122.5,10,10,1,"1mm"
"2646",2004,123.5,4,4,1,"1mm"
"2647",2004,124.5,4,4,1,"1mm"
"2648",2004,125.5,6,6,1,"1mm"
"2649",2004,126.5,5,5,1,"1mm"
"2650",2004,127.5,1,1,1,"1mm"
"2651",2004,128.5,2,2,1,"1mm"
"2652",2004,130.5,2,2,1,"1mm"
"2653",2004,131.5,2,2,1,"1mm"
"2654",2004,135.5,1,1,1,"1mm"
"2655",2004,138.5,1,1,1,"1mm"
"2656",2005,29.5,1,0,0,"1mm"
"2657",2005,41.5,2,0,0,"1mm"
"2658",2005,42.5,1,0,0,"1mm"
"2659",2005,44.5,4,1,0.25,"1mm"
"2660",2005,45.5,4,0,0,"1mm"
"2661",2005,46.5,2,0,0,"1mm"
"2662",2005,47.5,1,0,0,"1mm"
"2663",2005,48.5,1,0,0,"1mm"
"2664",2005,49.5,2,0,0,"1mm"
"2665",2005,50.5,8,2,0.25,"1mm"
"2666",2005,51.5,2,0,0,"1mm"
"2667",2005,52.5,10,1,0.1,"1mm"
"2668",2005,53.5,8,1,0.125,"1mm"
"2669",2005,54.5,9,0,0,"1mm"
"2670",2005,55.5,8,1,0.125,"1mm"
"2671",2005,56.5,12,3,0.25,"1mm"
"2672",2005,57.5,18,3,0.166666666666667,"1mm"
"2673",2005,58.5,13,4,0.307692307692308,"1mm"
"2674",2005,59.5,22,6,0.272727272727273,"1mm"
"2675",2005,60.5,16,5,0.3125,"1mm"
"2676",2005,61.5,17,4,0.235294117647059,"1mm"
"2677",2005,62.5,44,11,0.25,"1mm"
"2678",2005,63.5,20,5,0.25,"1mm"
"2679",2005,64.5,41,15,0.365853658536585,"1mm"
"2680",2005,65.5,33,11,0.333333333333333,"1mm"
"2681",2005,66.5,33,14,0.424242424242424,"1mm"
"2682",2005,67.5,24,12,0.5,"1mm"
"2683",2005,68.5,23,10,0.434782608695652,"1mm"
"2684",2005,69.5,19,6,0.315789473684211,"1mm"
"2685",2005,70.5,14,8,0.571428571428571,"1mm"
"2686",2005,71.5,13,2,0.153846153846154,"1mm"
"2687",2005,72.5,15,8,0.533333333333333,"1mm"
"2688",2005,73.5,13,8,0.615384615384615,"1mm"
"2689",2005,74.5,11,6,0.545454545454545,"1mm"
"2690",2005,75.5,16,8,0.5,"1mm"
"2691",2005,76.5,10,4,0.4,"1mm"
"2692",2005,77.5,16,12,0.75,"1mm"
"2693",2005,78.5,12,8,0.666666666666667,"1mm"
"2694",2005,79.5,11,9,0.818181818181818,"1mm"
"2695",2005,80.5,18,10,0.555555555555556,"1mm"
"2696",2005,81.5,19,10,0.526315789473684,"1mm"
"2697",2005,82.5,22,16,0.727272727272727,"1mm"
"2698",2005,83.5,17,10,0.588235294117647,"1mm"
"2699",2005,84.5,25,6,0.24,"1mm"
"2700",2005,85.5,28,13,0.464285714285714,"1mm"
"2701",2005,86.5,24,13,0.541666666666667,"1mm"
"2702",2005,87.5,23,9,0.391304347826087,"1mm"
"2703",2005,88.5,25,14,0.56,"1mm"
"2704",2005,89.5,22,13,0.590909090909091,"1mm"
"2705",2005,90.5,28,14,0.5,"1mm"
"2706",2005,91.5,17,10,0.588235294117647,"1mm"
"2707",2005,92.5,17,12,0.705882352941177,"1mm"
"2708",2005,93.5,19,12,0.631578947368421,"1mm"
"2709",2005,94.5,13,7,0.538461538461538,"1mm"
"2710",2005,95.5,16,14,0.875,"1mm"
"2711",2005,96.5,11,4,0.363636363636364,"1mm"
"2712",2005,97.5,18,12,0.666666666666667,"1mm"
"2713",2005,98.5,18,16,0.888888888888889,"1mm"
"2714",2005,99.5,22,17,0.772727272727273,"1mm"
"2715",2005,100.5,24,18,0.75,"1mm"
"2716",2005,101.5,12,8,0.666666666666667,"1mm"
"2717",2005,102.5,18,15,0.833333333333333,"1mm"
"2718",2005,103.5,15,15,1,"1mm"
"2719",2005,104.5,16,16,1,"1mm"
"2720",2005,105.5,16,15,0.9375,"1mm"
"2721",2005,106.5,12,12,1,"1mm"
"2722",2005,107.5,5,5,1,"1mm"
"2723",2005,108.5,14,14,1,"1mm"
"2724",2005,109.5,14,13,0.928571428571429,"1mm"
"2725",2005,110.5,14,13,0.928571428571429,"1mm"
"2726",2005,111.5,13,13,1,"1mm"
"2727",2005,112.5,14,13,0.928571428571429,"1mm"
"2728",2005,113.5,17,17,1,"1mm"
"2729",2005,114.5,11,11,1,"1mm"
"2730",2005,115.5,22,20,0.909090909090909,"1mm"
"2731",2005,116.5,17,17,1,"1mm"
"2732",2005,117.5,19,17,0.894736842105263,"1mm"
"2733",2005,118.5,6,6,1,"1mm"
"2734",2005,119.5,10,9,0.9,"1mm"
"2735",2005,120.5,17,17,1,"1mm"
"2736",2005,121.5,24,24,1,"1mm"
"2737",2005,122.5,12,11,0.916666666666667,"1mm"
"2738",2005,123.5,14,14,1,"1mm"
"2739",2005,124.5,8,8,1,"1mm"
"2740",2005,125.5,9,9,1,"1mm"
"2741",2005,126.5,5,5,1,"1mm"
"2742",2005,127.5,6,6,1,"1mm"
"2743",2005,128.5,9,8,0.888888888888889,"1mm"
"2744",2005,129.5,3,3,1,"1mm"
"2745",2005,130.5,3,3,1,"1mm"
"2746",2005,131.5,2,2,1,"1mm"
"2747",2005,132.5,1,1,1,"1mm"
"2748",2005,133.5,1,1,1,"1mm"
"2749",2005,135.5,1,1,1,"1mm"
"2750",2006,18.5,1,1,0,"1mm"
"2751",2006,22.5,1,0,0,"1mm"
"2752",2006,23.5,2,0,0,"1mm"
"2753",2006,28.5,1,1,0,"1mm"
"2754",2006,30.5,1,0,0,"1mm"
"2755",2006,31.5,1,0,0,"1mm"
"2756",2006,32.5,1,0,0,"1mm"
"2757",2006,36.5,1,0,0,"1mm"
"2758",2006,37.5,3,0,0,"1mm"
"2759",2006,38.5,4,0,0,"1mm"
"2760",2006,39.5,3,0,0,"1mm"
"2761",2006,40.5,4,0,0,"1mm"
"2762",2006,41.5,3,0,0,"1mm"
"2763",2006,42.5,1,0,0,"1mm"
"2764",2006,43.5,5,0,0,"1mm"
"2765",2006,44.5,4,1,0.25,"1mm"
"2766",2006,45.5,5,1,0.2,"1mm"
"2767",2006,46.5,3,1,0.333333333333333,"1mm"
"2768",2006,47.5,2,2,1,"1mm"
"2769",2006,48.5,6,2,0.333333333333333,"1mm"
"2770",2006,49.5,5,1,0.2,"1mm"
"2771",2006,50.5,3,0,0,"1mm"
"2772",2006,51.5,8,3,0.375,"1mm"
"2773",2006,52.5,5,3,0.6,"1mm"
"2774",2006,53.5,4,2,0.5,"1mm"
"2775",2006,54.5,17,3,0.176470588235294,"1mm"
"2776",2006,55.5,9,0,0,"1mm"
"2777",2006,56.5,15,4,0.266666666666667,"1mm"
"2778",2006,57.5,15,4,0.266666666666667,"1mm"
"2779",2006,58.5,26,5,0.192307692307692,"1mm"
"2780",2006,59.5,13,4,0.307692307692308,"1mm"
"2781",2006,60.5,18,7,0.388888888888889,"1mm"
"2782",2006,61.5,17,6,0.352941176470588,"1mm"
"2783",2006,62.5,23,6,0.260869565217391,"1mm"
"2784",2006,63.5,25,10,0.4,"1mm"
"2785",2006,64.5,23,7,0.304347826086957,"1mm"
"2786",2006,65.5,18,10,0.555555555555556,"1mm"
"2787",2006,66.5,17,9,0.529411764705882,"1mm"
"2788",2006,67.5,23,9,0.391304347826087,"1mm"
"2789",2006,68.5,16,9,0.5625,"1mm"
"2790",2006,69.5,16,9,0.5625,"1mm"
"2791",2006,70.5,17,10,0.588235294117647,"1mm"
"2792",2006,71.5,26,7,0.269230769230769,"1mm"
"2793",2006,72.5,30,13,0.433333333333333,"1mm"
"2794",2006,73.5,17,8,0.470588235294118,"1mm"
"2795",2006,74.5,23,12,0.521739130434783,"1mm"
"2796",2006,75.5,24,13,0.541666666666667,"1mm"
"2797",2006,76.5,27,5,0.185185185185185,"1mm"
"2798",2006,77.5,39,28,0.717948717948718,"1mm"
"2799",2006,78.5,34,18,0.529411764705882,"1mm"
"2800",2006,79.5,29,17,0.586206896551724,"1mm"
"2801",2006,80.5,46,25,0.543478260869565,"1mm"
"2802",2006,81.5,32,15,0.46875,"1mm"
"2803",2006,82.5,43,27,0.627906976744186,"1mm"
"2804",2006,83.5,32,14,0.4375,"1mm"
"2805",2006,84.5,32,13,0.40625,"1mm"
"2806",2006,85.5,32,18,0.5625,"1mm"
"2807",2006,86.5,20,12,0.6,"1mm"
"2808",2006,87.5,37,22,0.594594594594595,"1mm"
"2809",2006,88.5,25,15,0.6,"1mm"
"2810",2006,89.5,28,22,0.785714285714286,"1mm"
"2811",2006,90.5,20,15,0.75,"1mm"
"2812",2006,91.5,16,9,0.5625,"1mm"
"2813",2006,92.5,14,8,0.571428571428571,"1mm"
"2814",2006,93.5,9,7,0.777777777777778,"1mm"
"2815",2006,94.5,16,11,0.6875,"1mm"
"2816",2006,95.5,14,10,0.714285714285714,"1mm"
"2817",2006,96.5,10,8,0.8,"1mm"
"2818",2006,97.5,9,6,0.666666666666667,"1mm"
"2819",2006,98.5,9,8,0.888888888888889,"1mm"
"2820",2006,99.5,12,11,0.916666666666667,"1mm"
"2821",2006,100.5,8,7,0.875,"1mm"
"2822",2006,101.5,11,9,0.818181818181818,"1mm"
"2823",2006,102.5,8,6,0.75,"1mm"
"2824",2006,103.5,12,9,0.75,"1mm"
"2825",2006,104.5,10,9,0.9,"1mm"
"2826",2006,105.5,8,6,0.75,"1mm"
"2827",2006,106.5,2,2,1,"1mm"
"2828",2006,107.5,8,8,1,"1mm"
"2829",2006,108.5,7,7,1,"1mm"
"2830",2006,109.5,4,4,1,"1mm"
"2831",2006,110.5,2,2,1,"1mm"
"2832",2006,111.5,3,2,0.666666666666667,"1mm"
"2833",2006,112.5,6,6,1,"1mm"
"2834",2006,113.5,3,3,1,"1mm"
"2835",2006,114.5,4,4,1,"1mm"
"2836",2006,115.5,3,2,0.666666666666667,"1mm"
"2837",2006,116.5,2,2,1,"1mm"
"2838",2006,117.5,5,5,1,"1mm"
"2839",2006,118.5,3,2,0.666666666666667,"1mm"
"2840",2006,120.5,5,5,1,"1mm"
"2841",2006,121.5,3,3,1,"1mm"
"2842",2006,122.5,4,4,1,"1mm"
"2843",2006,123.5,4,4,1,"1mm"
"2844",2006,124.5,2,2,1,"1mm"
"2845",2006,125.5,2,2,1,"1mm"
"2846",2006,126.5,1,1,1,"1mm"
"2847",2006,127.5,1,1,1,"1mm"
"2848",2006,129.5,3,3,1,"1mm"
"2849",2006,130.5,1,1,1,"1mm"
"2850",2007,44.5,1,0,0,"1mm"
